ST_CODE,State_name,Month,Year,PC_Number,PC_name,PC_Type,Candidate_Name,Candidate_Sex,Candidate_Category,Candidate_Age,Party_Abbreviation,Total_Votes_Polled,Position,Alliance
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SUDHISH L K,M,GEN,41.0,DMDK,132223.0,3.0,DMDK
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAMESH S,M,GEN,32.0,KNMK,17818.0,4.0,KNMK
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,ARUN KENNEDI A,M,GEN,44.0,IND,13216.0,5.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,VIJAYA RAJENDHAR T,M,GEN,52.0,IND,8211.0,6.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SIVARAMAN G,M,GEN,33.0,IND,7463.0,7.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SATHISH BABU S,M,GEN,35.0,IND,7136.0,8.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SELVARAJU J,M,GEN,26.0,IND,7012.0,9.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SENTHILKUMAR K,M,SC,35.0,BSP,6030.0,10.0,BSP
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,DHANARAJ T,M,GEN,35.0,IND,5789.0,11.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,NALLATHAMBI C,M,SC,31.0,IND,3465.0,12.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,ANANDHADASS C,M,SC,27.0,LJP,3414.0,13.0,NDA
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,VASU V,M,GEN,50.0,IND,3146.0,14.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SADEESH A,M,GEN,30.0,IND,3105.0,15.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,GOVINDARAJAN K M,M,GEN,73.0,AIVP,2082.0,16.0,AIVP
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAJENTHREN M,M,GEN,38.0,IND,1827.0,17.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,SELVAM K,M,GEN,39.0,IND,1786.0,18.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,MANICKAM V,M,GEN,57.0,IND,1626.0,19.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAJAMANICKAM K,M,GEN,52.0,IND,1621.0,20.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,INIYADAYALAN G,M,GEN,55.0,IND,1531.0,21.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,KESAVAN ANNA,M,SC,63.0,JMM,1400.0,22.0,UPA
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAJENTHREN D,M,GEN,50.0,IND,1259.0,23.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,GANESAN K,M,GEN,32.0,IND,1171.0,24.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,YUVARAJ R,M,GEN,34.0,IND,1155.0,25.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,NAVARATTHINAM A,F,SC,31.0,IND,836.0,26.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,DINESH M,M,SC,32.0,IND,761.0,27.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,MANNAN M P,M,SC,48.0,IND,659.0,28.0,IND
S22,Tamil Nadu,3,2009,14,Kallakurichi,GEN,RAMAJAYAM P M,M,SC,52.0,IND,619.0,29.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,SEMMALAI S,M,GEN,63.0,ADMK,380460.0,1.0,ADMK
S22,Tamil Nadu,3,2009,15,Salem,GEN,THANGKABALU K V,M,GEN,59.0,INC,333969.0,2.0,UPA
S22,Tamil Nadu,3,2009,15,Salem,GEN,ALAGAAPURAM R MOHANRAJ,M,GEN,55.0,DMDK,120325.0,3.0,DMDK
S22,Tamil Nadu,3,2009,15,Salem,GEN,SELLADURAI C,M,GEN,32.0,IND,23056.0,4.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,BALASUBRAMANI R,M,GEN,37.0,BSP,4858.0,5.0,BSP
S22,Tamil Nadu,3,2009,15,Salem,GEN,NANDAGOPAL K,M,GEN,60.0,IND,4451.0,6.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,NALLATHAMBI PO,M,GEN,48.0,IND,4441.0,7.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,ASHOK SAMRAJ M,M,GEN,39.0,KNMK,3642.0,8.0,KNMK
S22,Tamil Nadu,3,2009,15,Salem,GEN,DHAMODHARAN N B,M,GEN,32.0,IND,3111.0,9.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,PERIYASAMY T,M,GEN,45.0,IND,3010.0,10.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,ANNADURAI M,M,SC,42.0,AIVP,2041.0,11.0,AIVP
S22,Tamil Nadu,3,2009,15,Salem,GEN,SHAHJAHAN M A,M,GEN,38.0,IND,1832.0,12.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,ANDHRAPRAKASH A,M,GEN,56.0,PPOI,1713.0,13.0,PPOI
S22,Tamil Nadu,3,2009,15,Salem,GEN,CHINNAN N,M,GEN,52.0,IND,1297.0,14.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,KOWSALYA C,F,GEN,39.0,IND,1059.0,15.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,MUTHUSAMY P,M,GEN,34.0,IND,1026.0,16.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,JAYAVENUGOPAL C D,M,GEN,58.0,IND,949.0,17.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,GOVANAM THANGAVEL K S,M,GEN,50.0,IND,854.0,18.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,KRISHNAN M,M,SC,48.0,IND,775.0,19.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,GANESH M.A.S.S,M,GEN,46.0,AITC,755.0,20.0,AITC
S22,Tamil Nadu,3,2009,15,Salem,GEN,CHANDRASEKARAN G,M,GEN,25.0,IND,658.0,21.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,MAHESWARAN V,M,GEN,28.0,IND,658.0,22.0,IND
S22,Tamil Nadu,3,2009,15,Salem,GEN,MUNIYAPPAN A,M,GEN,37.0,IND,614.0,23.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,GANDHISELVAN.S,M,GEN,45.0,DMK,371476.0,1.0,UPA
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,VAIRAM TAMILARASI.V,F,GEN,52.0,ADMK,269045.0,2.0,ADMK
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,MAHESWARAN.N,M,GEN,30.0,DMDK,79420.0,3.0,DMDK
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,DEVARASAN.R,M,GEN,68.0,KNMK,52433.0,4.0,KNMK
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,THANIYARASU.U,M,GEN,42.0,IND,24230.0,5.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SURESH GANDHI.K,M,GEN,26.0,BJP,7939.0,6.0,NDA
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,LINGAPPAN.V,M,GEN,62.0,UMK,6907.0,7.0,UMK
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,NAVALMANI.A.N,M,GEN,48.0,IND,4311.0,8.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,HARIGARA SIVAM.T.A,M,SC,34.0,BSP,3487.0,9.0,BSP
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,YOGARAJ.R,M,GEN,35.0,IND,3279.0,10.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,THANGAVEL.S,M,GEN,56.0,IND,2549.0,11.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SENGODAN.P,M,SC,61.0,IND,2489.0,12.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,VIVEKANANDHAM.K.S,M,GEN,39.0,IND,2296.0,13.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,MATHIYALAGAN.N,M,GEN,41.0,IND,2292.0,14.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,RAMASAMY.N,M,SC,59.0,IND,1841.0,15.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,RAVI.R,M,SC,35.0,IND,1755.0,16.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,THARMALINGAM.M,M,GEN,26.0,IND,1503.0,17.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SUBRAMANIAM.R.P,M,GEN,55.0,IND,1284.0,18.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,KUMAR,M,GEN,50.0,IND,1241.0,19.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SELVARAJ.K,M,GEN,30.0,SP,1239.0,20.0,SP
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,SUBRAMANI.S,M,SC,39.0,IND,1059.0,21.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,KARTHIKEYAN.P,M,SC,29.0,IND,839.0,22.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,PANNEERSELVAM.S,M,GEN,44.0,IND,799.0,23.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,RAVI.A,M,GEN,28.0,IND,786.0,24.0,IND
S22,Tamil Nadu,3,2009,16,Namakkal,GEN,MURALI.V,M,GEN,41.0,IND,745.0,25.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,GANESHAMURTHI.A.,M,GEN,61.0,MDMK,284148.0,1.0,MDMK
S22,Tamil Nadu,3,2009,17,Erode,GEN,ELANGOVAN.E.V.K.S.,M,GEN,60.0,INC,234812.0,2.0,UPA
S22,Tamil Nadu,3,2009,17,Erode,GEN,BALASUBRAMANIAM.C,M,GEN,47.0,KNMK,106604.0,3.0,KNMK
S22,Tamil Nadu,3,2009,17,Erode,GEN,MUTHUVENKATESHWARAN.K.G.,M,GEN,29.0,DMDK,91008.0,4.0,DMDK
S22,Tamil Nadu,3,2009,17,Erode,GEN,PALANISAMY.N.P.,M,GEN,48.0,BJP,8429.0,5.0,NDA
S22,Tamil Nadu,3,2009,17,Erode,GEN,SIVASANKAR.S.,M,GEN,27.0,IND,6802.0,6.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,SHIVAKUMARI,F,GEN,41.0,BSP,3980.0,7.0,BSP
S22,Tamil Nadu,3,2009,17,Erode,GEN,SHANMUGAM.P.N.,M,GEN,60.0,IND,3749.0,8.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,JOE DAVID.D.,M,GEN,33.0,IND,2917.0,9.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,CHRISTHURAJ.M.,M,GEN,48.0,IND,2866.0,10.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,SUKUMARAN.E.R,M,SC,62.0,IND,2808.0,11.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,GOVINDHASAMY.P.,M,SC,45.0,IND,2037.0,12.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,KATHIRVEL.A,M,SC,45.0,IND,1889.0,13.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,SANMUGASUNDRAM.N.,M,GEN,39.0,IND,1842.0,14.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,RAVICHANDRAN.M.,M,GEN,41.0,IND,1659.0,15.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,DEVI.M.,F,SC,26.0,LJP,1446.0,16.0,NDA
S22,Tamil Nadu,3,2009,17,Erode,GEN,VIMALADEVI.S.,F,GEN,33.0,IND,1413.0,17.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,SUBRAMANIAM.K,M,GEN,41.0,IND,1388.0,18.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,ELANGOVAN.K.K.S,M,GEN,37.0,IND,1297.0,19.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,MANOHARAN.V.,M,GEN,57.0,IND,1156.0,20.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,KUPPUSAMY.R.,M,GEN,61.0,IND,1146.0,21.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,GOVANAM THANGAVEL.K.S.,M,GEN,50.0,IND,1055.0,22.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,PERUMAL.S,M,SC,54.0,IND,1024.0,23.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,MINNAL MURUGESH.R.,M,GEN,42.0,IND,805.0,24.0,IND
S22,Tamil Nadu,3,2009,17,Erode,GEN,SENTHIL RAJA.M,M,GEN,34.0,IND,720.0,25.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SIVASAMI C,M,GEN,51.0,ADMK,295731.0,1.0,ADMK
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,KHARVENTHAN S K,M,GEN,60.0,INC,210385.0,2.0,UPA
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,BALASUBRAMANIAN K,M,GEN,61.0,KNMK,95299.0,3.0,KNMK
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,DINESH KUMAR N,M,GEN,30.0,DMDK,86933.0,4.0,DMDK
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SIVAKUMAR M,M,GEN,31.0,BJP,11466.0,5.0,NDA
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,PANDIAN R ALAIS KALAIMAGAL PANDIAN,M,GEN,39.0,IND,10356.0,6.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,MOHAMED SALIKA A,M,GEN,56.0,IND,4053.0,7.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SIVAKUMAR N,M,GEN,30.0,UMK,3852.0,8.0,UMK
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,KARTHIKKEYEAN A M,M,GEN,43.0,IND,3726.0,9.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,MUTHUSWAMY N,M,GEN,50.0,IND,3343.0,10.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,BALASUBRAMANIAN P,M,GEN,46.0,IND,2393.0,11.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,RAJAKUMAR W,M,GEN,31.0,IND,2163.0,12.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,DOMNIC BABU A,M,GEN,28.0,IND,1674.0,13.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SHEIK DAVOOD A M,M,GEN,46.0,IND,1615.0,14.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,GANESHKUMAR C,M,GEN,40.0,IND,1613.0,15.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,THANGAVEL M,M,SC,48.0,LJP,1533.0,16.0,NDA
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,SELVARAJ S,M,GEN,26.0,IND,1437.0,17.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,MALARVIZHI P,F,GEN,47.0,IND,1171.0,18.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,RATHINASWAAMY K,M,GEN,35.0,IND,1037.0,19.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,VENKATACHALAM K,M,GEN,40.0,IND,993.0,20.0,IND
S22,Tamil Nadu,3,2009,18,Tiruppur,GEN,KARUNAGARAN I,M,SC,38.0,IND,941.0,21.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,RAJA A,M,SC,45.0,DMK,316802.0,1.0,UPA
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,KRISHNAN C,M,SC,72.0,MDMK,230781.0,2.0,MDMK
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,SELVARAJ S,M,SC,46.0,DMDK,76613.0,3.0,DMDK
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,BHADIRAN S,M,SC,40.0,KNMK,32776.0,4.0,KNMK
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,GURUMURTHY S,M,SC,29.0,BJP,18690.0,5.0,NDA
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,VELMURUGAN C,M,SC,59.0,IND,11979.0,6.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,NAGARAJU G,M,SC,38.0,IND,8821.0,7.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,KRISHNAN M,M,SC,57.0,BSP,3600.0,8.0,BSP
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,THANGA PANDIAN R,M,SC,38.0,IND,3294.0,9.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,VIJAYARAJ M,M,SC,35.0,RPI(A),1355.0,10.0,NDA
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,SUJITH KUMAR C,M,SC,34.0,IND,1285.0,11.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,SELVAM K,M,SC,47.0,IND,1261.0,12.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,ARUMUGAM P,M,SC,33.0,IND,1244.0,13.0,IND
S22,Tamil Nadu,3,2009,19,Nilgiris,SC,SIVARAJ P,M,SC,27.0,IND,1204.0,14.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,NATARAJAN.P.R.,M,GEN,59.0,CPM,293165.0,1.0,CPM
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,PRABHU.R,M,GEN,61.0,INC,254501.0,2.0,UPA
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,ESWARAN.E.R,M,GEN,48.0,KNMK,128070.0,3.0,KNMK
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,PANDIAN.R,M,GEN,52.0,DMDK,73188.0,4.0,DMDK
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,SELVAKUMAR.G.K.S,M,GEN,47.0,BJP,37909.0,5.0,NDA
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,NOORMUHAMAD.A,M,GEN,51.0,IND,4172.0,6.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,PREM ANAND.J,M,GEN,31.0,IND,3872.0,7.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,MURUGAN.M,M,GEN,50.0,IND,3424.0,8.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,RAMASUBRAMANIAN.K,M,GEN,41.0,BSP,2937.0,9.0,BSP
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,RAJAN.S.K,M,GEN,60.0,PPOI,2340.0,10.0,PPOI
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,SELVAM.M,M,GEN,51.0,SHS,2007.0,11.0,SHS
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,RAMASAMY.P,M,GEN,43.0,IND,1833.0,12.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,SIVARAJ.V,M,GEN,40.0,IND,1747.0,13.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,MURUGESAN.K,M,SC,33.0,IND,1690.0,14.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,ESWARAN.G,M,GEN,38.0,IND,1677.0,15.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,VENKATACHALAM.A,M,GEN,69.0,IND,1439.0,16.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,KATHIRMANI.P,M,GEN,36.0,SP,1396.0,17.0,SP
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,KATHIRESAN.C,M,GEN,38.0,IND,1333.0,18.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,MARKANDAN.N,M,GEN,72.0,IND,1274.0,19.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,ARUNACHALAM.K.V,M,GEN,55.0,IND,1237.0,20.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,RAJAPPAN.N,M,GEN,49.0,IND,1088.0,21.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,RAJKIRAN,M,GEN,52.0,IND,1069.0,22.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,NATARAJAN.L,M,GEN,43.0,IND,913.0,23.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,VIJAYAKUMAR.C,M,SC,38.0,IND,907.0,24.0,IND
S22,Tamil Nadu,3,2009,20,Coimbatore,GEN,STEPHEN GANESHAN.S,M,GEN,45.0,AIJMK,859.0,25.0,AIJMK
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SUGUMAR.K,M,GEN,48.0,ADMK,305935.0,1.0,ADMK
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SHANMUGASUNDARAM.K,M,GEN,38.0,DMK,259910.0,2.0,UPA
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,BEST S.RAMASAMY,M,GEN,63.0,KNMK,103004.0,3.0,KNMK
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,THANGAVEL.K.P,M,GEN,47.0,DMDK,38824.0,4.0,DMDK
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,BABA RAMESH.V.S,M,GEN,43.0,BJP,16815.0,5.0,NDA
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,UMMAR.E,M,GEN,47.0,MAMAK,13933.0,6.0,MAMAK
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SUKUMAR.P,M,GEN,42.0,IND,5660.0,7.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,NOOR MUHAMAD.A,M,GEN,51.0,IND,4361.0,8.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SATHASIVAMOORTHY.R,M,GEN,36.0,IND,3735.0,9.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,RAMASAMY.M,M,GEN,54.0,IND,2891.0,10.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,RAMAMOORTHY.P.M,M,GEN,54.0,IND,1956.0,11.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,KRISHNAKUMAR.S,M,GEN,26.0,IND,1929.0,12.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SHANMUGASUNDARAM.K,M,GEN,45.0,IND,1693.0,13.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,RAMEJA BAGAM.S.T,F,GEN,50.0,SAP,1620.0,14.0,SAP
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,VENKATESH.R,M,GEN,38.0,IND,1469.0,15.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,APPAS.K.S,M,GEN,34.0,IND,1406.0,16.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,VELMURUGAN.V,M,GEN,32.0,AIVP,1330.0,17.0,AIVP
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,MURTHY.T,M,SC,31.0,BSP,1318.0,18.0,BSP
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SHANMUGASUNDARAM.P,M,GEN,45.0,IND,1132.0,19.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,RAJENDRAN.M,M,GEN,42.0,IND,1001.0,20.0,IND
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,SURESH.P,M,GEN,26.0,SP,992.0,21.0,SP
S22,Tamil Nadu,3,2009,21,Pollachi,GEN,RAJAN.P,M,SC,38.0,IND,565.0,22.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,CHITTHAN N S V,M,GEN,75.0,INC,361545.0,1.0,UPA
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,BAALASUBRAMANI P,M,GEN,53.0,ADMK,307198.0,2.0,ADMK
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,MUTHUVELRAJ P,M,GEN,59.0,DMDK,100788.0,3.0,DMDK
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,SRINIVASA BABU M,M,GEN,31.0,BSP,6960.0,4.0,BSP
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,MOTILAL K.A,M,GEN,52.0,IND,6706.0,5.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,SELLAMUTHU K M,M,GEN,38.0,KNMK,6411.0,6.0,KNMK
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,DURAI K,M,GEN,27.0,IND,6063.0,7.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,MANIKANDA PRABU G,M,SC,28.0,IND,5331.0,8.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,SHEIK AYUB KHAN S,M,GEN,42.0,IND,4264.0,9.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,DHANASEELI K,F,GEN,33.0,IND,3697.0,10.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,RAMARAJ P,M,GEN,28.0,IND,2812.0,11.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,DAISY RANI S,F,GEN,46.0,RKSP,1399.0,12.0,RKSP
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,MAHAMUNI S,M,SC,26.0,IND,1350.0,13.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,LOGANATHAN V,M,GEN,29.0,SP,1278.0,14.0,SP
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,SELVARAJ I,M,GEN,40.0,AIJMK,1245.0,15.0,AIJMK
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,THANGAPANDIAN R,M,SC,38.0,IND,1148.0,16.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,SUBRAMANIAN R,M,GEN,58.0,IND,880.0,17.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,SADHASIVAM N,M,GEN,59.0,IND,749.0,18.0,IND
S22,Tamil Nadu,3,2009,22,Dindigul,GEN,KARUPPUSAMY P,M,SC,45.0,IND,734.0,19.0,IND
S22,Tamil Nadu,3,2009,23,Karur,GEN,THAMBIDURAI.M,M,GEN,62.0,ADMK,380542.0,1.0,ADMK
S22,Tamil Nadu,3,2009,23,Karur,GEN,PALLANISHAMY. K.C.,M,GEN,74.0,DMK,333288.0,2.0,UPA
S22,Tamil Nadu,3,2009,23,Karur,GEN,RAMANATHAN.R,M,GEN,53.0,DMDK,51196.0,3.0,DMDK
S22,Tamil Nadu,3,2009,23,Karur,GEN,NATARAJAN.R,M,GEN,50.0,KNMK,14269.0,4.0,KNMK
S22,Tamil Nadu,3,2009,23,Karur,GEN,SHANKAR. K,M,GEN,37.0,IND,6519.0,5.0,IND
S22,Tamil Nadu,3,2009,23,Karur,GEN,KARVENTHAN. T,M,GEN,30.0,IND,5553.0,6.0,IND
S22,Tamil Nadu,3,2009,23,Karur,GEN,DHARMALINGAM.R,M,GEN,33.0,BSP,5413.0,7.0,BSP
S22,Tamil Nadu,3,2009,23,Karur,GEN,SHANMUGAM,M,GEN,45.83767285411735,IND,51708.935343216646,9.447738881275695,IND
S22,Tamil Nadu,3,2009,23,Karur,GEN,MUTHUKUMAR.G,M,GEN,36.0,IND,2443.0,9.0,IND
